item_name,item_id,item_category_id,item_price
Кружка Monster High 400 мл,13677,69,299.0
Кружка Mortal Kombat X Sub-Zero,13678,69,999.0
Кружка Nirvana Nevermind,13679,69,599.0
Кружка Pink Floyd Animals,13680,69,399.0
Кружка Pink Floyd The Endless River,13681,69,1199.0
Кружка Portal Aperture Laboratories 440мл,13682,69,999.0
Кружка Rolling Stones Est.1962,13683,69,599.0
Кружка Rubik's Cube Shaped,13684,69,949.0
Кружка Skyrim Oversize 440мл,13685,69,949.0
Кружка South Park Kenny Mug,13686,69,1099.0
Кружка Star Wars Darth Vader большая,13687,69,999.0
Кружка Star Wars Vader I Am Your Father,13688,69,749.0
Кружка Superman Superman Logo 3D,13689,69,999.56
Кружка The Beatles Sgt Pepper,13690,69,599.0
Кружка The Evil Within,13691,69,1129.0
Кружка The Hobbit UJ Characters термо,13692,69,949.0
Кружка The Simpsons Homer Simpson Days,13693,69,849.0
Кружка Titanfall Hammond Robotics 330мл,13694,69,949.0
Кружка WOT Братья по оружию Керамическая 425мл (101513),13695,69,899.0
Кружка WOT Бурда Керамическая 425мл (101525),13696,69,899.0
Кружка WOT Воин Керамическая 425мл (101521),13697,69,899.0
Кружка WOT Защитник Керамическая 425мл (101514),13698,69,899.0
Кружка WOT КВ-1С 500мл арт. 1314,13699,69,479.0
Кружка WOT Колобанов Керамическая 425мл (101516),13700,69,899.0
Кружка WOT Невозмутимый Керамическая 425мл (101524),13701,69,899.0
Кружка WOT Оськин Керамическая 425мл (101517),13702,69,899.0
Кружка WOT Пламя термо керамическая 320мл арт.1408,13703,69,1499.0
Кружка WOT Пула Керамическая 425мл (101520),13704,69,899.0
Кружка WOT Решающий вклад Керамическая 425мл (101515),13705,69,899.0
Кружка WOT Снайпер Керамическая 425мл (101522),13706,69,899.0
Кружка WOT Снайпер термо металлическая (101502),13707,69,899.0
Кружка WOT Счастливчик Керамическая 425мл (101523),13708,69,899.0
Кружка WOT Счастливчик термо металлическая (101506),13709,69,899.0
Кружка WOT Фадин Керамическая 425мл (101518),13710,69,899.0
Кружка WOT Фадин термо металлическая (101501),13711,69,899.0
Кружка WOT Халонен Керамическая 425мл (101519),13712,69,899.0
Кружка WOT Халонен термо металлическая (101503),13713,69,899.0
Кружка Walking Dead The Banner,13714,69,1199.0
Кружка Watch Dogs Heat Changing Skull термо 330мл,13715,69,949.0
Кружка Гадкий Я Друзья Стеклянная 350мл,13716,69,229.0
Кружка Гадкий Я Зелёная Стеклянная 350мл,13717,69,229.0
Кружка Гадкий Я Зима Стеклянная 350мл,13718,69,229.0
Кружка Гадкий Я Керамическая Коричневая 320мл,13719,69,115.0
Кружка Гадкий Я Керамическая Синяя 320мл,13720,69,115.0
Кружка Гадкий Я Миньоны Керамическая 300мл,13721,69,229.0
Кружка Гадкий Я Пляж Керамическая 300мл,13722,69,115.0
Кружка Гадкий Я Фиолетовая Керамическая 300мл,13723,69,115.0
Кружка Трансформеры 4 Герои керамическая 325мл,13724,69,199.0
Кружка Трансформеры 4 Желтая керамическая 300мл,13725,69,199.0
Кружка Трансформеры 4 Зеленая керамическая 325мл,13726,69,199.0
Кружка Трансформеры 4 Оптимус керамическая 300мл,13727,69,199.0
Кружка Трансформеры 4 Синяя керамическая 300мл,13728,69,199.0
Кружка синяя,13729,69,114.0
Кружка-Сувенир,13730,69,98.0
"Крутой Игорь  Без слов  1, 2, 3 (mp3-CD) (Jewel)",13731,57,299.0
"Крутой Сэм 3 (СофтКлаб) [PC, Цифровая версия]",13732,31,395.99
"Крутой Сэм 3 [PC, Jewel, русская версия]",13733,30,499.0
"Крылатые хищники [PC, Цифровая версия]",13734,31,460.0
"Крэш: Битва титанов (Essentials) [PSP, русская версия]",13735,21,599.0
"Крэш: Повелитель мутантов (Essentials) [PSP, русская версия]",13736,21,598.5
Кубик Антистресс,13737,69,27.0
Кубок Трех Волшебников (Гарри Поттер),13738,69,6499.0
Кузьмин Владимир  MP3 Play (mp3-CD) (digipack),13739,57,299.0
Кузьмин Владимир. Только лучшее  (mp3-CD) (jewel),13740,57,299.0
"Кукловод (с поддержкой PS Move, 3D) [PS3, русская версия]",13741,19,1599.0
Кулон Assassin's Creed Brown Necklace W/ Logo,13742,70,949.0
Кулон Doctor Who Wibbly Wobbly на цепочке,13743,70,499.0
Кулон The Elder Scrolls Online Ourboros (железный),13744,70,949.0
Кулон на цепочке Minecraft Creeper,13746,70,699.0
Кулон на цепочке Minecraft Diamond,13747,70,699.0
Кулоны Gears of War Metal COG Tags,13748,70,699.0
Кунг-фу Панда DVD-box,13749,28,58.0
"Курорт Tycoon. Зима [PC, Цифровая версия]",13750,31,99.0
Куртка Assassin's Creed Unity синяя с капюшоном L,13751,61,6399.0
Куртка Assassin's Creed Unity синяя с капюшоном XL,13752,61,6399.0
Курьерская доставка (Boxberry),13753,9,334.5
Курьерская доставка СПб (Грастин),13754,9,402.0
Кучин Иван  50 лучших песен  Большая коллекция шансона (mp3-CD) (Digipack),13755,57,299.0
Л.К. АЛЬФРЕД ХИЧКОК Т.1,13756,41,149.0
Л.К. АЛЬФРЕД ХИЧКОК Т.2,13757,41,149.0
Л.К. ГАРОЛЬД ЛЛОЙД Т.1,13758,41,149.0
Л.К. ГАРОЛЬД ЛЛОЙД Т.2,13759,41,149.0
Л.К. МОРИН О` ХАРА,13760,41,149.0
Л.К. РИТА ХЭЙВОРТ/ДЖИН АРТУР,13761,41,149.0
Л.К. САБУ,13762,41,149.0
Л.К. СПЕНСЕР ТРЕЙСИ,13763,41,53.0
Л.К. УИЛЬЯМ ПАУЭЛЛ,13764,41,53.0
Л.К. ФРИЦ ЛАНГ,13765,41,53.0
Л.К. ФРЭНК КАПРА,13766,41,149.0
Л.К. ШАРЛЬ БУАЙЕ,13767,41,149.0
Л.К. ШИРЛИ ТЕМПЛ,13768,41,149.0
Л.Р.К. АЛЕКСАНДР ПТУШКО (регион),13769,40,149.0
Л.Р.К. АЛЕКСАНДР РОУ (регион),13770,40,149.0
Л.Р.К. АРКАДИЙ РАЙКИН/ЛЕОНИД УТЕСОВ (регион),13771,40,149.0
Л.Р.К. БОРИС ЧИРКОВ (регион),13772,40,149.0
Л.Р.К. ВАЛЕНТИНА СЕРОВА (регион),13773,40,149.0
Л.Р.К. ЛИДИЯ СМИРНОВА/ВЕРА АЛТАЙСКАЯ (регион),13774,40,149.0
Л.Р.К. ЛЮБОВЬ ОРЛОВА(регион),13775,40,149.0
Л.Р.К. МАРИНА ЛАДЫНИНА (регион),13776,40,149.0
Л.Р.К. МАРК БЕРНЕС/БОРИС АНДРЕЕВ (регион),13777,40,149.0
Л.Р.К. МИХАИЛ ЖАРОВ  (регион),13778,40,149.0
Л.Р.К. НИКОЛАЙ ЧЕРКАСОВ (регион),13779,40,149.0
Л.Р.К. СЕРГЕЙ ЭЙЗЕНШТЕЙН (регион),13780,40,149.0
Л.Р.К. ФАИНА РАНЕВСКАЯ. ТОМ 1 (регион),13781,40,149.0
Л.Р.К. ФАИНА РАНЕВСКАЯ. ТОМ 2 (регион),13782,40,149.0
ЛАБИРИНТ,13783,40,299.0
ЛАБИРИНТ (регион),13784,40,149.0
ЛАБИРИНТ ФАВНА (BD),13785,37,199.0
ЛАВЛЭЙС,13786,40,399.0
ЛАДОГА,13787,40,299.0
ЛАЗАРЕВ СЕРГЕЙ  Биение сердца  DVD,13788,59,299.0
ЛАЗАРЕВ СЕРГЕЙ  Лазарев,13789,55,199.0
ЛАПЛАНДСКИЕ СКАЗКИ сб. м/ф (регион),13790,40,149.0
"ЛАРГО ВИНЧ 1,2 (BD)",13791,37,549.0
ЛАРГО ВИНЧ 2. ЗАГОВОР В БИРМЕ (регион),13792,40,149.0
ЛАРГО ВИНЧ 2: ЗАГОВОР В БИРМЕ,13793,40,58.0
ЛАРГО ВИНЧ: НАЧАЛО (Регион),13794,40,149.0
ЛАРРИ КРАУН,13795,40,77.0
ЛАРРИ КРАУН (BD),13796,37,199.0
ЛАСКОВЫЙ МАЙ  Новая коллекция,13797,55,199.0
ЛАСКОВЫЙ МАЙ  Розовый вечер  LP,13798,58,1099.0
ЛАСКОВЫЙ МАЙ / ЛЮБОВЬ В БОЛЬШОМ ГОРОДЕ,13799,40,27.0
ЛАЭРТСКИЙ АЛЕКСАНДР  Новая коллекция,13800,55,58.0
ЛВК: ПРОЩАЙ...,13801,40,58.0
ЛЕВИАФАН,13802,40,499.0
ЛЕВИАФАН (BD),13803,37,799.0
ЛЕГЕНДА (ХХкатВ),13806,40,149.0
ЛЕГЕНДА ЗОРРО (BD),13807,37,249.0
ЛЕГЕНДА О КРАСНОМ ОРЛЕ,13808,40,299.0
ЛЕГЕНДА № 17 (BD+DVD) + Вышибала BD,13809,37,999.0
ЛЕГЕНДА № 17 (BD+DVD+шайба+автофлаг),13810,37,1439.0
ЛЕГЕНДА № 17 (DVD+автофлаг),13811,40,385.666666667
ЛЕГЕНДА № 17 (регион),13812,40,149.0
ЛЕГЕНДАРНЫЙ,13813,40,148.0
ЛЕГЕНДЫ PRO  Centr,13814,55,199.0
ЛЕГЕНДЫ PRO  Centr  2CD (фирм.),13815,55,349.0
ЛЕГЕНДЫ PRO  Две стороны одной медали (фирм.),13816,55,249.0
ЛЕГЕНДЫ НОЧНЫХ СТРАЖЕЙ  WB (регион),13817,40,149.0
ЛЕГЕНДЫ НОЧНЫХ СТРАЖЕЙ WB (BD),13818,37,999.0
ЛЕГЕНДЫ О КРУГЕ,13819,40,399.0
ЛЕГЕНДЫ О ПОЛЕТЕ (3D BD+BD),13820,38,874.44
ЛЕГЕНДЫ ОСЕНИ (BD),13821,37,499.0
ЛЕГО  ЛИГА СПРАВЕДЛИВОСТИ ПРОТИВ ЛЕГИОНА СУДЬБЫ,13822,40,249.0
ЛЕГО БЭТМЕН,13823,40,249.0
ЛЕГО БЭТМЕН (регион),13824,40,169.0
ЛЕГО. ФИЛЬМ (3DBD+BD+коллекционная открытка ),13825,38,949.0
ЛЕГО. ФИЛЬМ (BD+DVD+коллекционная открытка),13826,37,674.0
ЛЕГО. ФИЛЬМ (регион),13827,40,149.0
ЛЕГО. ФИЛЬМ +коллекционная открытка,13828,40,399.0
ЛЕГОК НА ПОМИНЕ,13829,40,349.0
ЛЕГОК НА ПОМИНЕ (BD),13830,37,549.0
ЛЕДИ,13831,40,399.0
ЛЕДИ И БРОДЯГА,13832,40,399.0
ЛЕДИ И БРОДЯГА (BD+DVD),13833,37,749.0
ЛЕДИ И БРОДЯГА (регион),13834,40,149.0
ЛЕДИ И БРОДЯГА 2. ПРИКЛЮЧЕНИЯ ШАЛУНА,13835,40,199.0
ЛЕДИ И БРОДЯГА 2. ПРИКЛЮЧЕНИЯ ШАЛУНА (BD+DVD),13836,37,549.0
ЛЕДИ И БРОДЯГА 2. ПРИКЛЮЧЕНИЯ ШАЛУНА (регион),13837,40,149.0
ЛЕДИ-ЯСТРЕБ (BD),13838,37,198.0
ЛЕДНИК,13839,40,399.0
ЛЕДНИКОВЫЙ ПЕРИОД (BD),13840,37,98.0
ЛЕДНИКОВЫЙ ПЕРИОД (КОЛЛЕКЦИЯ),13841,41,399.0
ЛЕДНИКОВЫЙ ПЕРИОД (ХХкатА),13842,40,199.0
ЛЕДНИКОВЫЙ ПЕРИОД 2 (ХХкатА),13843,40,199.0
ЛЕДНИКОВЫЙ ПЕРИОД 2 (промо 01/11),13844,40,28.0
ЛЕДНИКОВЫЙ ПЕРИОД 2: Глобальное потепление (BD),13845,37,198.0
ЛЕДНИКОВЫЙ ПЕРИОД 3. ЭРА ДИНОЗАВРОВ (3D BD+BD),13847,38,1149.5
ЛЕДНИКОВЫЙ ПЕРИОД 3. Эра динозавров м/ф (Регион),13848,40,28.0
ЛЕДНИКОВЫЙ ПЕРИОД 3D КОЛЛЕКЦИЯ (3D BD),13849,41,1399.0
ЛЕДНИКОВЫЙ ПЕРИОД 4  КОНТИНЕНТАЛЬНЫЙ ДРЕЙФ (BD),13850,37,515.13
ЛЕДНИКОВЫЙ ПЕРИОД 4:КОНТИНЕНТАЛЬНЫЙ ДРЕЙФ,13851,40,399.0
ЛЕДНИКОВЫЙ ПЕРИОД 4:КОНТИНЕНТАЛЬНЫЙ ДРЕЙФ (3D BD+BD),13852,38,1254.66
ЛЕДНИКОВЫЙ ПЕРИОД. ГИГАНТСКАЯ КОЛЛЕКЦИЯ (4BD+DVD),13853,37,1999.0
ЛЕДНИКОВЫЙ ПЕРИОД. ГИГАНТСКАЯ КОЛЛЕКЦИЯ (5 DVD),13854,41,599.0
ЛЕДНИКОВЫЙ ПЕРИОД: ТРИЛОГИЯ (BD),13855,37,846.64
ЛЕДЯНОЙ,13856,40,399.0
"ЛЕЙСЯ, ПЕСНЯ!  Мелодия ВИА",13857,55,199.0
ЛЕЙТЕНАНТ ХОРНБЛАУЭР. БУНТ.ВОЗМЕЗДИЕ (2dvd),13858,40,98.0
ЛЕКАРЬ: УЧЕНИК АВИЦЕННЫ,13859,40,349.0
ЛЕКАРЬ: УЧЕНИК АВИЦЕННЫ (BD),13860,37,549.0
ЛЕКАРЬ: УЧЕНИК АВИЦЕННЫ (регион),13861,40,149.0
ЛЕКТОР (1-8 СЕРИИ),13862,40,198.0
ЛЕКТОР (1-8 СЕРИИ) (BD),13863,37,499.0
ЛЕМОНИ СНИКЕТ. 33 НЕСЧАСТЬЯ (регион),13864,40,149.0
ЛЕНИНГРАД  Вечерний Ленинград  LP,13865,58,1099.0
ЛЕНИНГРАД  Вечный огонь  LP,13866,58,1099.0
ЛЕНИНГРАД  Пляж наш (фирм.),13867,55,299.0
ЛЕНИНГРАД  Рыба (фирм.),13868,55,299.0
ЛЕНИНГРАД  Фарш (фирм.),13869,55,299.0
ЛЕНИНГРАД  Хна (фирм.),13870,55,249.0
ЛЕОН,13871,40,329.0
ЛЕОН (BD),13872,37,499.0
ЛЕОН (Проверено временем) (BD),13873,37,399.0
